15/06/2023 12:06,49,0,0
15/06/2023 12:06,49,0,0
15/06/2023 12:06,49,0,0
15/06/2023 12:06,49,0,0
15/06/2023 12:06,49,0,0
15/06/2023 12:06,49,0,0
15/06/2023 12:06,49,0,0
15/06/2023 12:06,49,0,0
15/06/2023 12:06,49,0,0
15/06/2023 12:06,49,0,0
15/06/2023 12:06,49,0,0
15/06/2023 12:06,49,0,0
15/06/2023 12:06,50,0,0
15/06/2023 12:06,49,0,0
15/06/2023 12:06,49,0,0
15/06/2023 12:06,49,0,0
15/06/2023 12:06,49,0,0
15/06/2023 12:06,49,0,0
15/06/2023 12:06,49,0,0
15/06/2023 12:06,49,0,0
15/06/2023 12:06,49,0,0
15/06/2023 12:06,49,0,0
15/06/2023 12:06,49,0,0
15/06/2023 12:06,49,0,0
15/06/2023 12:06,49,0,0
15/06/2023 12:06,49,0,0
15/06/2023 12:06,49,0,0
15/06/2023 12:06,49,0,0
15/06/2023 12:06,49,0,0
15/06/2023 12:06,49,0,0
15/06/2023 12:06,49,0,0
15/06/2023 12:06,49,0,0
15/06/2023 12:06,49,0,0
15/06/2023 12:06,50,0,0
15/06/2023 12:06,49,0,0
15/06/2023 12:06,49,0,0
15/06/2023 12:06,49,0,0
15/06/2023 12:06,49,0,0
15/06/2023 12:06,49,0,0
15/06/2023 12:06,49,0,0
15/06/2023 12:06,49,0,0
15/06/2023 12:06,49,0,0
15/06/2023 12:06,49,0,0
15/06/2023 12:06,49,0,0
15/06/2023 12:06,48,0,0
15/06/2023 12:06,49,0,0
15/06/2023 12:06,49,0,0
15/06/2023 12:06,49,0,0
15/06/2023 12:06,49,0,0
15/06/2023 12:06,49,0,0
15/06/2023 12:06,1000000,,
15/06/2023 12:06,65,32.2,30.4
15/06/2023 12:06,65,32.2,30.4
15/06/2023 12:06,65,32.2,30.4
15/06/2023 12:06,65,32.2,30.4
15/06/2023 12:06,65,32.2,30.4
15/06/2023 12:06,65,32.2,30.4
15/06/2023 12:06,65,32.2,30.4
15/06/2023 12:06,65,32.2,30.4
15/06/2023 12:06,65,32.2,30.4
15/06/2023 12:06,65,32.2,30.4
15/06/2023 12:06,65,32.2,30.4
15/06/2023 12:06,65,32.2,30.4
15/06/2023 12:06,65,32.2,30.4
15/06/2023 12:06,65,32.2,30.4
15/06/2023 12:06,65,32.2,30.4
15/06/2023 12:06,65,32.2,30.4
15/06/2023 12:06,65,32.2,30.4
15/06/2023 12:06,65,32.2,30.4
15/06/2023 12:06,65,32.2,30.4
15/06/2023 12:06,65,32.2,30.4
15/06/2023 12:06,65,32.2,30.4
15/06/2023 12:06,65,32.2,30.4
15/06/2023 12:06,65,32.2,30.4
15/06/2023 12:06,65,32.2,30.4
15/06/2023 12:06,65,32.2,30.4
15/06/2023 12:06,66,32.2,30.4
15/06/2023 12:06,65,32.2,30.4
15/06/2023 12:06,65,32.2,30.4
15/06/2023 12:06,65,32.2,30.4
15/06/2023 12:06,65,32.2,30.4
15/06/2023 12:06,66,32.2,30.4
15/06/2023 12:06,65,32.2,30.4
15/06/2023 12:06,66,32.2,30.4
15/06/2023 12:06,65,32.2,30.4
15/06/2023 12:06,65,32.2,30.4
15/06/2023 12:06,65,32.2,30.4
15/06/2023 12:06,65,32.2,30.4
15/06/2023 12:06,65,32.2,30.4
15/06/2023 12:06,65,32.2,30.4
15/06/2023 12:06,65,32.2,30.4
15/06/2023 12:06,65,32.2,30.4
15/06/2023 12:06,65,32.2,30.4
15/06/2023 12:06,65,32.2,30.4
15/06/2023 12:06,65,32.2,30.4
15/06/2023 12:06,65,32.2,30.4
15/06/2023 12:06,65,32.2,30.4
15/06/2023 12:06,65,32.2,30.4
15/06/2023 12:06,65,32.2,30.4
15/06/2023 12:06,65,32.2,30.4
15/06/2023 12:06,65,32.2,30.4
15/06/2023 12:06,1000000,,
15/06/2023 12:06,90,76.7,73.2
15/06/2023 12:06,90,76.7,73.2
15/06/2023 12:06,90,76.7,73.2
15/06/2023 12:06,90,76.7,73.2
15/06/2023 12:06,90,76.7,73.2
15/06/2023 12:06,90,76.7,73.2
15/06/2023 12:06,90,76.7,73.2
15/06/2023 12:06,90,76.7,73.2
15/06/2023 12:06,90,76.7,73.2
15/06/2023 12:06,90,76.7,73.2
15/06/2023 12:06,90,76.7,73.2
15/06/2023 12:06,90,76.7,73.2
15/06/2023 12:06,90,76.7,73.2
15/06/2023 12:06,90,76.7,73.2
15/06/2023 12:06,90,76.7,73.2
15/06/2023 12:06,90,76.7,73.2
15/06/2023 12:06,90,76.7,73.2
15/06/2023 12:06,90,76.7,73.2
15/06/2023 12:06,90,76.7,73.2
15/06/2023 12:06,90,76.7,73.2
15/06/2023 12:06,90,76.7,73.2
15/06/2023 12:06,90,76.7,73.2
15/06/2023 12:06,90,76.7,73.2
15/06/2023 12:06,90,76.7,73.2
15/06/2023 12:06,90,76.7,73.2
15/06/2023 12:06,90,76.7,73.2
15/06/2023 12:06,90,76.7,73.2
15/06/2023 12:06,90,76.7,73.2
15/06/2023 12:06,90,76.7,73.2
15/06/2023 12:06,90,76.7,73.2
15/06/2023 12:06,90,76.7,73.2
15/06/2023 12:06,90,76.7,73.2
15/06/2023 12:06,90,76.7,73.2
15/06/2023 12:06,90,76.7,73.2
15/06/2023 12:06,90,76.7,73.2
15/06/2023 12:06,90,76.7,73.2
15/06/2023 12:06,90,76.7,73.2
15/06/2023 12:06,90,76.7,73.2
15/06/2023 12:06,90,76.7,73.2
15/06/2023 12:06,90,76.7,73.2
15/06/2023 12:06,90,76.7,73.2
15/06/2023 12:06,90,76.7,73.2
15/06/2023 12:06,90,76.7,73.2
15/06/2023 12:06,90,76.7,73.2
15/06/2023 12:06,90,76.7,73.2
15/06/2023 12:06,90,76.7,73.2
15/06/2023 12:06,90,76.7,73.2
15/06/2023 12:06,90,76.7,73.2
15/06/2023 12:06,90,76.7,73.2
15/06/2023 12:06,90,76.7,73.2
15/06/2023 12:06,1000000,,
15/06/2023 12:06,121,111.3,108.9
15/06/2023 12:06,121,111.3,108.9
15/06/2023 12:06,120,111.3,108.9
15/06/2023 12:06,120,111.3,108.9
15/06/2023 12:06,121,111.3,108.9
15/06/2023 12:06,121,111.3,108.9
15/06/2023 12:06,121,111.3,108.9
15/06/2023 12:06,121,111.3,108.9
15/06/2023 12:06,120,111.3,108.9
15/06/2023 12:06,121,111.3,108.9
15/06/2023 12:06,121,111.3,108.9
15/06/2023 12:06,121,111.3,108.9
15/06/2023 12:06,120,111.3,108.9
15/06/2023 12:06,121,111.3,108.9
15/06/2023 12:06,121,111.3,108.9
15/06/2023 12:06,121,111.3,108.9
15/06/2023 12:06,120,111.3,108.9
15/06/2023 12:06,121,111.3,108.9
15/06/2023 12:06,120,111.3,108.9
15/06/2023 12:06,121,111.3,108.9
15/06/2023 12:06,121,111.3,108.9
15/06/2023 12:06,121,111.3,108.9
15/06/2023 12:06,121,111.3,108.9
15/06/2023 12:06,121,111.3,108.9
15/06/2023 12:06,121,111.3,108.9
15/06/2023 12:06,121,111.3,108.9
15/06/2023 12:06,121,111.3,108.9
15/06/2023 12:06,121,111.3,108.9
15/06/2023 12:06,121,111.3,108.9
15/06/2023 12:06,121,111.3,108.9
15/06/2023 12:06,121,111.3,108.9
15/06/2023 12:06,120,111.3,108.9
15/06/2023 12:06,121,111.3,108.9
15/06/2023 12:06,121,111.3,108.9
15/06/2023 12:06,121,111.3,108.9
15/06/2023 12:06,120,111.3,108.9
15/06/2023 12:06,120,111.3,108.9
15/06/2023 12:06,120,111.3,108.9
15/06/2023 12:06,120,111.3,108.9
15/06/2023 12:06,120,111.3,108.9
15/06/2023 12:06,120,111.3,108.9
15/06/2023 12:06,120,111.3,108.9
15/06/2023 12:06,120,111.3,108.9
15/06/2023 12:06,120,111.3,108.9
15/06/2023 12:06,120,111.3,108.9
15/06/2023 12:06,120,111.3,108.9
15/06/2023 12:06,121,111.3,108.9
15/06/2023 12:06,120,111.3,108.9
15/06/2023 12:06,120,111.3,108.9
15/06/2023 12:06,120,111.3,108.9
15/06/2023 12:06,1000000,,
15/06/2023 12:06,151,152.4,148.8
15/06/2023 12:06,151,152.4,148.8
15/06/2023 12:06,151,152.4,148.8
15/06/2023 12:06,151,152.4,148.8
15/06/2023 12:06,150,152.4,148.8
15/06/2023 12:06,151,152.4,148.8
15/06/2023 12:06,150,152.4,148.8
15/06/2023 12:06,150,152.4,148.8
15/06/2023 12:06,150,152.4,148.8
15/06/2023 12:06,150,152.4,148.8
15/06/2023 12:06,150,152.4,148.8
15/06/2023 12:06,150,152.4,148.8
15/06/2023 12:06,150,152.4,148.8
15/06/2023 12:06,150,152.4,148.8
15/06/2023 12:06,150,152.4,148.8
15/06/2023 12:06,150,152.4,148.8
15/06/2023 12:06,150,152.4,148.8
15/06/2023 12:06,150,152.4,148.8
15/06/2023 12:06,150,152.4,148.8
15/06/2023 12:06,150,152.4,148.8
15/06/2023 12:06,150,152.4,148.8
15/06/2023 12:06,150,152.4,148.8
15/06/2023 12:06,150,152.4,148.8
15/06/2023 12:06,150,152.4,148.8
15/06/2023 12:06,150,152.4,148.8
15/06/2023 12:06,150,152.4,148.8
15/06/2023 12:06,150,152.4,148.8
15/06/2023 12:06,150,152.4,148.8
15/06/2023 12:06,150,152.4,148.8
15/06/2023 12:06,150,152.4,148.8
15/06/2023 12:06,150,152.4,148.8
15/06/2023 12:06,150,152.4,148.8
15/06/2023 12:06,150,152.4,148.8
15/06/2023 12:06,150,152.4,148.8
15/06/2023 12:06,150,152.4,148.8
15/06/2023 12:06,150,152.4,148.8
15/06/2023 12:06,150,152.4,148.8
15/06/2023 12:06,150,152.4,148.8
15/06/2023 12:06,150,152.4,148.8
